267554537|1765005|100|1582192627548
165211259|1765009|60|1582192627559
4243333164|1765009|80|1582192627570
2123135890|1765009|40|1582192627580
1344086665|1765009|80|1582192627591
3664322853|1765007|80|1582192627601
747883133|1765008|80|1582192627611
2113467134|1765009|100|1582192627622
2538052756|1765008|80|1582192627633
3841049998|1765005|60|1582192627643
3752436716|1765006|60|1582192627663
3850497254|1765005|100|1582192627674
3372212704|1765006|60|1582192627697
125349438|1765008|80|1582192627726
473351936|1765008|60|1582192627737
3307521142|1765005|60|1582192627747
1039125674|1765005|40|1582192627758
3092989491|1765005|80|1582192627769
3793583007|1765008|60|1582192627780
3726697173|1765008|60|1582192627791
3999759500|1765008|60|1582192627802
338998790|1765008|60|1582192627812
4348556777|1765007|80|1582192627823
145928989|1765005|80|1582192627834
3838438561|1765009|60|1582192627846
257007027|1765006|100|1582192627857
177384430|1765008|60|1582192627868
4008598614|1765005|80|1582192627878
1287602946|1765007|80|1582192627889
2745634989|1765006|60|1582192627900
951393840|1765006|80|1582192627910
1974610289|1765008|60|1582192627921
1067116709|1765008|60|1582192627935
2800334863|1765009|80|1582192627946
934178261|1765008|40|1582192627957
2730737952|1765008|80|1582192627968
3030918882|1765008|80|1582192627979
698483482|1765009|80|1582192627990
3549657263|1765006|80|1582192628001
4478324893|1765006|100|1582192628012
4062511480|1765007|60|1582192628023
525450182|1765007|100|1582192628033
3647224092|1765006|60|1582192628043
4528163974|1765006|60|1582192628054
4081695052|1765007|60|1582192628066
4842613823|1765008|60|1582192628078
916193991|1765007|60|1582192628089
4257615158|1765006|20|1582192628100
1633139668|1765009|100|1582192628111
2870666437|1765009|100|1582192628121
2493401157|1765008|80|1582192628132
4782251485|1765009|60|1582192628144
2301594977|1765006|80|1582192628155
4358271137|1765006|60|1582192628165
542741974|1765009|80|1582192628176
2307956174|1765009|20|1582192628187
2604427569|1765009|60|1582192628198
2737435150|1765006|60|1582192628209
4738808775|1765007|80|1582192628219
4802003573|1765009|100|1582192628230
3535481046|1765009|80|1582192628241
2054346984|1765007|80|1582192628252
751520604|1765007|80|1582192628263
456669079|1765005|80|1582192628274
1524310972|1765008|80|1582192628285
3351271279|1765007|80|1582192628296
572400019|1765006|100|1582192628307
3308828013|1765008|80|1582192628318
4290916981|1765007|80|1582192628328
266823693|1765007|80|1582192628339
4970898880|1765009|40|1582192628350
4551503843|1765007|100|1582192628361
3984929737|1765009|60|1582192628372
2366607775|1765006|60|1582192628383
3771182228|1765008|60|1582192628394
2156098533|1765009|60|1582192628405
2542950626|1765005|60|1582192628416
4435797271|1765006|80|1582192628427
2877501191|1765008|60|1582192628438
1045743182|1765006|80|1582192628448
1160501141|1765009|60|1582192628459
2427630143|1765008|60|1582192628469
2964933147|1765006|80|1582192628480
4926533533|1765006|80|1582192628491
4271279370|1765008|60|1582192628504
4620294362|1765008|80|1582192628517
2220836139|1765008|60|1582192628528
75545433|1765007|60|1582192628538
378387564|1765006|60|1582192628549
2450663513|1765008|100|1582192628560
4764902325|1765005|60|1582192628571
2228691397|1765007|60|1582192628582
4376060146|1765007|60|1582192628592
4055454756|1765007|100|1582192628603
4376076627|1765009|80|1582192628613
804131705|1765007|80|1582192628624
290899674|1291989|80|1582192628634
2653253972|1291990|80|1582192628644
3373291879|1291988|80|1582192628655
3414436110|1291992|100|1582192628665
1611606207|1291991|100|1582192628675
2072434315|1291991|100|1582192628686
2871484989|1291992|80|1582192628696
3735347511|1291989|100|1582192628707
2192570750|1291990|80|1582192628717
4561978030|1291991|100|1582192628728
1321680863|1291988|80|1582192628738
183691795|1291992|80|1582192628749
3942695165|1291989|100|1582192628759
4286137624|1291990|100|1582192628770
911176888|1291991|100|1582192628780
1983609802|1291990|80|1582192628791
4145058595|1291991|100|1582192628802
4885978662|1291989|100|1582192628813
1410162206|1291990|100|1582192628823
2449968807|1291988|80|1582192628834
4021856037|1291991|100|1582192628844
3549231982|1291989|100|1582192628854
419974108|1291990|80|1582192628865
3397856684|1291989|80|1582192628876
1162244066|1291992|60|1582192628887
2032231260|1291992|100|1582192628898
4939656540|1291992|80|1582192628908
4972400822|1291989|100|1582192628918
2907775117|1291991|100|1582192628928
3576143153|1291991|80|1582192628939
1362609770|1291991|60|1582192628950
3595082636|1291992|60|1582192628960
4011388503|1291992|80|1582192628970
4581291731|1291991|100|1582192628981
4338868262|1291992|100|1582192628992
3905121083|1291988|100|1582192629003
4808977260|1291991|100|1582192629013
3245081962|1291989|100|1582192629024
586799594|1291989|80|1582192629035
3652218760|1291991|80|1582192629045
2622293234|1291990|80|1582192629056
2216611014|1291991|60|1582192629066
1148059155|1291992|80|1582192629076
4667711392|1291990|80|1582192629086
4341843119|1291988|100|1582192629096
3166661018|1291988|100|1582192629107
4081741564|1291991|80|1582192629117
669196997|1291990|100|1582192629128
4216573455|1291989|100|1582192629139
174087676|1291988|80|1582192629150
998114350|1291991|80|1582192629160
445524505|1291990|80|1582192629171
3585921454|1291991|100|1582192629181
1987243300|1291992|100|1582192629192
2119614081|1291988|80|1582192629202
4685526184|1291991|80|1582192629212
2664586509|1291988|100|1582192629223
1555806419|1291991|80|1582192629234
1022019577|1291990|100|1582192629244
54010344|1291989|100|1582192629255
64781543|1291990|80|1582192629266
3727095362|1291989|100|1582192629276
2350654828|1291988|80|1582192629287
2237910467|1291991|80|1582192629297
2764788964|1291991|80|1582192629307
2045755913|1291990|100|1582192629318
1850442336|1291988|80|1582192629328
4046089167|1291990|80|1582192629339
2750626580|1291988|100|1582192629349
1612860703|1291991|80|1582192629359
3418665383|1291988|80|1582192629370
146301214|1291988|100|1582192629380
3324249263|1291989|100|1582192629391
742909876|1291991|100|1582192629402
3061059049|1291988|60|1582192629412
4613049376|1291990|100|1582192629423
2951714439|1291990|100|1582192629434
375640525|1291992|100|1582192629445
2281625500|1291988|100|1582192629456
2679876596|1291990|100|1582192629467
335557132|1291990|80|1582192629477
861266629|1291992|80|1582192629487
198950790|1291990|100|1582192629498
1929864773|1291988|100|1582192629509
3100953885|1291989|100|1582192629520
1748712848|1291988|100|1582192629531
2777016795|1291988|40|1582192629542
4144970329|1291988|80|1582192629553
4829180838|1291988|80|1582192629564
512304581|1291988|80|1582192629575
1476715323|1291988|100|1582192629586
584329098|1291992|80|1582192629596
4903576129|1291988|80|1582192629607
949858612|1291989|100|1582192629618
4915837713|1291990|100|1582192629628
2841128422|1291988|100|1582192629639
4963501546|1291988|40|1582192629650
2472499673|1291990|80|1582192629661
349257909|1291992|60|1582192629672
2835577997|1291989|100|1582192629683
93723392|1291988|80|1582192629695
289008751|1291989|100|1582192629730
1549758246|1291990|80|1582192629742
1732691305|1291990|80|1582192629753
3984724581|1291989|100|1582192629764
3674624214|1291988|80|1582192629775
258808360|1291991|100|1582192629786
3388611597|1291990|80|1582192629797
2283008712|1291989|100|1582192629807
1083367502|1291989|80|1582192629817
1217239181|1291991|40|1582192629828
4118266006|1291990|80|1582192629840
4669282047|1291988|80|1582192629851
452308097|1291990|80|1582192629863
4155813201|1291991|100|1582192629874
150025372|1291989|100|1582192629885
4778050977|1291990|80|1582192629896
1042948162|1291988|80|1582192629907
4146344998|1291990|100|1582192629917
1078168027|1291988|100|1582192629928
2108694739|1291991|100|1582192629938
1609979156|1291988|100|1582192629949
2884942272|1291991|100|1582192629977
4957237737|1291990|80|1582192629987
3114309876|1291991|80|1582192629998
4308892342|1291990|100|1582192630008
3508513648|1291989|80|1582192630019
4323185562|1291991|80|1582192630029
3365967980|1291992|100|1582192630040
3486065270|1291989|80|1582192630051
3065794575|1291992|60|1582192630061
762484191|1291989|100|1582192630071
3874642115|1291988|80|1582192630086
975985631|1291988|80|1582192630098
1583829451|1291988|80|1582192630108
2378897811|1291992|80|1582192630118
4939724140|1291989|100|1582192630129
3855347835|1291990|80|1582192630139
273397352|1291988|100|1582192630149
836947520|1291992|80|1582192630159
2854501110|1291989|100|1582192630170
1159711370|1291992|80|1582192630181
2486847051|1291991|100|1582192630191
2716093361|1291990|80|1582192630201
4144115529|1291991|100|1582192630211
1776357287|1291990|80|1582192630222
2987598160|1291992|100|1582192630233
4603419384|1291990|100|1582192630243
3079846872|1291988|100|1582192630253
2957498755|1291988|80|1582192630263
2686910736|1291991|80|1582192630274
2993801150|1291991|100|1582192630284
4922508513|1291988|100|1582192630294
3724497691|1291989|80|1582192630304
1384974716|1291989|100|1582192630315
3854101401|1291991|80|1582192630325
719612783|1291990|100|1582192630336
3967737879|1291991|80|1582192630346
670772622|1291989|80|1582192630356
1040865316|1291992|100|1582192630366
3393337506|1291988|60|1582192630377
4437716479|1291990|100|1582192630387
994338308|1291990|100|1582192630398
3370820810|1291988|80|1582192630408
2407382706|1291989|80|1582192630418
3107898093|1291988|80|1582192630428
4253844554|1291992|60|1582192630438
2609019907|1291989|80|1582192630449
3746549924|1291992|100|1582192630459
147949261|1291990|80|1582192630469
2460038048|1291991|60|1582192630480
3155573246|1291988|100|1582192630490
1710638770|1291988|80|1582192630501
3167805421|1291991|100|1582192630512
2407087911|1291990|80|1582192630522
1640996659|1291992|100|1582192630532
3293029352|1291992|80|1582192630542
2576961764|1291991|80|1582192630553
2576687196|1291991|80|1582192630563
857225766|1291990|80|1582192630573
1201455413|1291992|100|1582192630584
2120564722|1291989|80|1582192630594
1610729043|1291988|80|1582192630605
451195148|1291989|100|1582192630616
1815885496|1291988|100|1582192630626
747883133|1291992|100|1582192630636
1741130993|1291988|80|1582192630647
700823661|1291990|80|1582192630658
1260619224|1291992|60|1582192630668
4866305970|1291989|80|1582192630678
3448177730|1291989|100|1582192630688
2583803371|1291988|80|1582192630699
664429414|1291989|80|1582192630710
4600765232|1291991|60|1582192630720
2649928946|1291991|80|1582192630730
3880200045|1291989|80|1582192630741
722099185|1291988|100|1582192630751
2278588585|1291991|60|1582192630762
2874521729|1291992|100|1582192630772
3418869095|1291991|80|1582192630783
654759566|1291990|100|1582192630793
1187845611|1291992|80|1582192630804
1968335624|1291989|80|1582192630814
737932588|1291992|100|1582192630824
3523728820|1291991|100|1582192630835
2436616329|1291990|100|1582192630846
3191943351|1291991|100|1582192630856
4800047838|1291991|80|1582192630866
4055023|1291990|60|1582192630877
1700689936|1291990|60|1582192630888
4924863523|1291991|100|1582192630899
535708255|1291990|80|1582192630909
3798979700|1291991|100|1582192630920
1592990380|1291988|100|1582192630930
2208762834|1291988|100|1582192630941
3723151446|1291991|100|1582192630952
1184708880|1291988|80|1582192630963
864126871|1291992|100|1582192630974
4443450938|1291989|80|1582192630986
4183646914|1291991|100|1582192630998
1877772846|1291988|100|1582192631008
725366221|1291989|100|1582192631019
1870767171|1291989|100|1582192631031
4855020064|1291988|100|1582192631041
1004281462|1291992|100|1582192631052
412213900|1291989|100|1582192631062
271775504|1291991|60|1582192631073
3876092846|1291991|100|1582192631084
772829682|1291990|100|1582192631095
3956528826|1291988|100|1582192631106
4096590626|1291988|100|1582192631117
51400114|1291988|80|1582192631128
3184876701|1291991|100|1582192631139
128873188|1291992|100|1582192631150
118009736|1291990|80|1582192631160
4676449560|1291990|40|1582192631170
3315851460|1291988|80|1582192631181
4073918807|1291990|100|1582192631192
798589306|1291988|60|1582192631203
3444818784|1291992|100|1582192631214
429004726|1291990|60|1582192631225
4012994994|1291988|80|1582192631235
2948160751|1291988|80|1582192631246
2485568558|1291992|80|1582192631257
1640459100|1291989|100|1582192631268
1597654807|1291992|80|1582192631279
52241283|1291991|80|1582192631289
2408351694|1291990|100|1582192631299
3943918242|1291989|100|1582192631309
1193918597|1291989|60|1582192631319
2568316417|1291989|100|1582192631330
1901614563|1291990|100|1582192631341
1200912122|1291988|100|1582192631351
1892925408|1291988|80|1582192631362
4396498744|1291991|80|1582192631372
4646837845|1291990|100|1582192631382
2038897677|1291988|100|1582192631393
3087630203|1291992|100|1582192631403
2083676132|1291990|100|1582192631413
807229782|1291989|80|1582192631424
553424128|1291992|100|1582192631434
2660659545|1291988|60|1582192631444
525693559|1291989|100|1582192631454
278086300|1291992|100|1582192631464
4760539059|1291988|100|1582192631474
992887041|1291992|100|1582192631485
3897123543|1291988|100|1582192631496
4093026435|1291992|80|1582192631506
4726010188|1291990|80|1582192631517
3327161097|1291990|100|1582192631527
1556589380|1291990|80|1582192631538
2733559852|1291989|60|1582192631548
2711387790|1291990|80|1582192631560
1932337415|1291990|100|1582192631571
1917722189|1291991|100|1582192631582
4027339932|1291991|100|1582192631592
2408560342|1291989|80|1582192631603
1344086665|1291989|80|1582192631613
1901056226|1291992|60|1582192631623
4348112515|1291988|80|1582192631634
3233585879|1291992|100|1582192631645
1428618876|1291991|80|1582192631656
4744720441|1291989|100|1582192631667
1282220138|1291988|100|1582192631677
4962866499|1291991|100|1582192631688
2619096362|1291991|100|1582192631698
3622381691|1291992|100|1582192631709
895590311|1291992|80|1582192631720
4872346885|1291992|80|1582192631730
1140956260|1291989|100|1582192631741
2353732787|1291988|80|1582192631752
4545104708|1291990|100|1582192631762
1188073437|1291992|60|1582192631773
2671778586|1291991|100|1582192631785
3864037672|1291990|100|1582192631795
2954670332|1291989|80|1582192631806
1272567366|1291992|100|1582192631817
2987419563|1291991|100|1582192631828
2785983529|1291989|80|1582192631838
2619390741|1291991|80|1582192631848
3095336704|1291989|100|1582192631858
2304642165|1291989|100|1582192631869
4558256992|1291990|100|1582192631879
3378536983|1291992|80|1582192631890
1666577453|1291988|80|1582192631901
1803327230|1291989|80|1582192631912
2085419277|1291990|100|1582192631923
3660642866|1291988|100|1582192631934
1249353079|1291992|80|1582192631945
3409009992|1291991|100|1582192631956
741909805|1291992|100|1582192631966
2789175336|1291989|80|1582192631977
2395622553|1291992|80|1582192631987
3657126734|1291992|100|1582192631998
4357044927|1291991|100|1582192632009
3972213361|1291990|100|1582192632020
34718865|1291991|80|1582192632031
4513692946|1291989|100|1582192632042
419160184|1291991|80|1582192632053
4134569985|1291992|100|1582192632063
3188097085|1291989|100|1582192632074
765244220|1291990|80|1582192632085
985196616|1291990|100|1582192632096
343254047|1291991|80|1582192632107
1238170601|1291988|100|1582192632118
4021352097|1291989|80|1582192632129
2007399777|1291990|80|1582192632139
3662459446|1291990|60|1582192632152
2570714976|1291989|60|1582192632164
3712522691|1291990|100|1582192632175
2670726313|1291989|80|1582192632186
2502579584|1291992|80|1582192632197
4193208079|1291990|80|1582192632208
3243269080|1291991|80|1582192632219
3525381205|1291988|100|1582192632230
975964462|1291991|100|1582192632241
4930106482|1291991|80|1582192632252
2988589130|1291992|100|1582192632263
2223056177|1291991|100|1582192632274
4541435710|1291989|100|1582192632286
1794544000|1291992|60|1582192632298
4079753322|1291992|100|1582192632309
991912868|1291991|80|1582192632320
4706848410|1291989|100|1582192632331
2341379734|1291991|80|1582192632342
278766268|1291992|100|1582192632353
3790533981|1291992|80|1582192632365
4443837842|1291991|60|1582192632376
2680002756|1291989|80|1582192632387
4219851108|1291989|80|1582192632398
3952104335|1291991|100|1582192632409
3711990408|1291992|80|1582192632420
4521252245|1291991|100|1582192632432
2065581399|1291988|80|1582192632443
161464250|1291990|80|1582192632454
1010395271|1291991|80|1582192632465
2296951881|1291992|100|1582192632475
2731629279|1291990|60|1582192632486
588703111|1291992|80|1582192632499
3758438999|1291991|100|1582192632510
3676819508|1291991|100|1582192632521
4224417987|1291992|100|1582192632532
2210404430|1291988|80|1582192632542
3905084588|1291992|100|1582192632553
4998738316|1291991|100|1582192632564
3181275326|1291990|100|1582192632574
1152387277|1291992|60|1582192632585
931256025|1291989|100|1582192632596
4063873514|1291991|60|1582192632606
3582453578|1291991|100|1582192632617
276155485|1291992|100|1582192632627
3363979891|1291990|80|1582192632637
951393840|1291990|80|1582192632648
466076780|1291990|80|1582192632658
4652603788|1291991|80|1582192632668
2259542801|1291990|80|1582192632678
2877501191|1291990|100|1582192632691
1493332411|1291992|100|1582192632702
3830936732|1291992|80|1582192632716
411387904|1291990|80|1582192632727
1465338958|1291990|60|1582192632738
3114133720|1291991|100|1582192632749
4494651479|1291990|80|1582192632759
4154500041|1291989|100|1582192632770
1208918792|1291990|80|1582192632780
4501807381|1291991|80|1582192632791
3118059710|1291988|80|1582192632802
1260808488|1291988|100|1582192632812
3033265012|1291991|100|1582192632823
4521834879|1291989|80|1582192632834
3549657263|1291990|80|1582192632845
427180325|1291992|100|1582192632856
1559472872|1291989|80|1582192632867
4829180838|1309051|80|1582192632878
284976670|1309051|80|1582192632889
4011388503|1309050|80|1582192632900
4648679203|1309049|60|1582192632912
4135365430|1309052|80|1582192632923
1198879631|1309052|80|1582192632934
4338876551|1309049|100|1582192632945
290899674|1309049|60|1582192632956
3079460950|1309052|80|1582192632968
2553253928|1309051|60|1582192632980
4872611316|1309050|60|1582192632991
1208949557|1309049|60|1582192633002
4585497483|1309050|60|1582192633013
802554822|1309052|60|1582192633024
898486219|1309052|60|1582192633035
763850328|1309050|60|1582192633046
2224058109|1309049|60|1582192633057
1716223178|1309051|80|1582192633068
2920829215|1309052|80|1582192633079
2493469447|1309050|60|1582192633089
783460075|1309048|20|1582192633099
3331147182|1309051|20|1582192633125
767202052|1309052|80|1582192633136
3370820810|1309050|80|1582192633148
861266629|1309048|60|1582192633159
4345853154|1309050|80|1582192633170
1236180973|1309052|60|1582192633180
3362677480|1309050|80|1582192633191
1272714945|1309052|60|1582192633203
3952666845|1309052|80|1582192633214
4471095112|1309048|80|1582192633225
877744856|1309049|60|1582192633235
1965505347|1309052|80|1582192633251
4631161728|1309050|80|1582192633262
2110139228|1309050|80|1582192633273
2107120300|1309048|60|1582192633284
106390792|1309050|80|1582192633295
1595709390|1309052|40|1582192633306
1437088704|1309049|80|1582192633316
4902824222|1309052|60|1582192633326
3353790643|1309048|60|1582192633338
2733613773|1309050|60|1582192633348
3798979700|1309052|60|1582192633359
798589306|1309048|40|1582192633369
2571213577|1309049|80|1582192633379
4456189413|1309051|60|1582192633390
4903332862|1309048|40|1582192633401
2617088404|1309049|40|1582192633412
327738963|1309051|60|1582192633423
3052388619|1309050|80|1582192633434
4900404287|1309050|60|1582192633444
